entrez_id	obsolete_entrez_id	obsolete_symbol
402150	652254	LOC652254
-	652255	LOC652255
-	652256	LOC652256
645349	652257	LOC652257
-	652258	LOC652258
-	652259	LOC652259
-	652260	LOC652260
647077	652261	LOC652261
-	652262	LOC652262
-	652263	LOC652263
-	652264	LOC652264
-	652265	LOC652265
653276	652266	LOC652266
645379	652267	LOC652267
647174	652268	LOC652268
-	652270	LOC652270
-	652271	LOC652271
-	652272	LOC652272
-	652273	LOC652273
-	652274	LOC652274
647093	652275	LOC652275
646535	652277	LOC652277
-	652278	LOC652278
387890	652279	LOC652279
-	652280	LOC652280
-	652281	LOC652281
-	652282	LOC652282
645436	652283	LOC652283
645442	652284	LOC652284
647239	652285	LOC652285
-	652286	LOC652286
-	652287	LOC652287
-	652288	LOC652288
647104	652289	LOC652289
-	652290	LOC652290
-	652291	LOC652291
-	652292	LOC652292
647244	652293	LOC652293
-	652294	LOC652294
643499	652295	LOC652295
100287916	652296	LOC652296
642487	652297	LOC652297
647106	652298	LOC652298
647247	652300	LOC652300
-	652301	LOC652301
-	652302	LOC652302
-	652303	LOC652303
642439	652304	LOC652304
-	652305	LOC652305
647112	652306	LOC652306
-	652307	LOC652307
-	652308	LOC652308
-	652309	LOC652309
645506	652310	LOC652310
642486	652311	LOC652311
390363	652312	LOC652312
643550	652313	LOC652313
647115	652314	LOC652314
-	652315	LOC652315
-	652316	LOC652316
-	652317	LOC652317
645538	652318	LOC652318
100287702	652319	LOC652319
-	652320	LOC652320
-	652321	LOC652321
-	652322	LOC652322
130773	652323	LOC652323
-	652324	LOC652324
647253	652325	LOC652325
-	652326	LOC652326
647255	652327	LOC652327
642738	652328	LOC652328
642654	652329	LOC652329
-	652330	LOC652330
-	652331	LOC652331
-	652332	LOC652332
-	652334	LOC652334
-	652335	LOC652335
642693	652336	LOC652336
-	652337	LOC652337
-	652338	LOC652338
646628	652339	LOC652339
647155	652340	LOC652340
6331	652341	LOC652341
643662	652342	LOC652342
642802	652343	LOC652343
-	652344	LOC652344
401679	652345	LOC652345
-	652346	LOC652346
-	652347	LOC652347
647147	652348	LOC652348
-	652349	LOC652349
-	652350	LOC652350
400958	652351	LOC652351
647163	652352	LOC652352
-	652353	LOC652353
647168	652354	LOC652354
-	652355	LOC652355
729317	652356	LOC652356
-	652357	LOC652357
647169	652358	LOC652358
-	652359	LOC652359
642852	652360	LOC652360
-	652361	LOC652361
-	652363	LOC652363
647175	652364	LOC652364
646660	652365	LOC652365
647177	652366	LOC652366
647160	652367	LOC652367
647179	652368	LOC652368
-	652369	LOC652369
647162	652370	LOC652370
647183	652371	LOC652371
647263	652373	LOC652373
-	652374	LOC652374
645757	652375	LOC652375
647184	652376	LOC652376
-	652377	LOC652377
391044	652378	LOC652378
-	652379	LOC652379
647188	652380	LOC652380
645785	652381	LOC652381
643842	652382	LOC652382
-	652383	LOC652383
647190	652384	LOC652384
-	652386	LOC652386
-	652387	LOC652387
-	652388	LOC652388
-	652389	LOC652389
-	652390	LOC652390
-	652392	LOC652392
-	652393	LOC652393
-	652394	LOC652394
-	652396	LOC652396
-	652397	LOC652397
-	652399	LOC652399
-	652400	LOC652400
645850	652401	LOC652401
-	652402	LOC652402
-	652403	LOC652403
647200	652404	LOC652404
-	652405	LOC652405
645865	652406	LOC652406
-	652408	LOC652408
391600	652410	LOC652410
643156	652412	LOC652412
402076	652413	LOC652413
442019	652414	LOC652414
646735	652415	LOC652415
-	652416	LOC652416
-	652417	LOC652417
-	652418	LOC652418
-	652419	LOC652419
-	652420	LOC652420
-	652421	LOC652421
645915	652422	LOC652422
-	652424	LOC652424
-	652425	LOC652425
120824	652426	LOC652426
-	652427	LOC652427
-	652428	LOC652428
644022	652429	LOC652429
-	652430	LOC652430
647203	652431	LOC652431
646749	652432	LOC652432
646754	652433	LOC652433
647220	652434	LOC652434
-	652435	LOC652435
-	652436	LOC652436
-	652437	LOC652437
646759	652438	LOC652438
643274	652439	LOC652439
-	652440	LOC652440
-	652441	LOC652441
647222	652442	LOC652442
-	652443	LOC652443
-	652444	LOC652444
729960	652445	LOC652445
-	652446	LOC652446
-	652447	LOC652447
-	652448	LOC652448
-	652449	LOC652449
-	652450	LOC652450
440040	652451	LOC652451
-	652452	LOC652452
22848	652453	LOC652453
647218	652454	LOC652454
-	652455	LOC652455
-	652456	LOC652456
644152	652457	LOC652457
-	652458	LOC652458
647276	652459	LOC652459
-	652460	LOC652460
-	652461	LOC652461
-	652462	LOC652462
-	652463	LOC652463
-	652464	LOC652464
344887	652465	LOC652465
-	652466	LOC652466
646051	652467	LOC652467
647228	652468	LOC652468
-	652469	LOC652469
400960	652470	LOC652470
-	652471	LOC652471
647235	652472	LOC652472
647236	652473	LOC652473
647280	652474	LOC652474
-	652475	LOC652475
-	652476	LOC652476
-	652477	LOC652477
-	652478	LOC652478
-	652479	LOC652479
647241	652480	LOC652480
-	652481	LOC652481
-	652482	LOC652482
647242	652483	LOC652483
-	652484	LOC652484
-	652485	LOC652485
-	652486	LOC652486
440992	652487	LOC652487
647285	652488	LOC652488
-	652490	LOC652490
-	652491	LOC652491
647290	652492	LOC652492
-	652493	LOC652493
-	652494	LOC652494
-	652495	LOC652495
-	652496	LOC652496
-	652497	LOC652497
644489	652498	LOC652498
-	652499	LOC652499
-	652500	LOC652500
-	652501	LOC652501
-	652502	LOC652502
-	652503	LOC652503
100287702	652504	LOC652504
-	652505	LOC652505
-	652506	LOC652506
391048	652507	LOC652507
-	652508	LOC652508
647299	652509	LOC652509
-	652510	LOC652510
646307	652511	LOC652511
-	652512	LOC652512
-	652513	LOC652513
647300	652514	LOC652514
-	652515	LOC652515
-	652516	LOC652516
-	652517	LOC652517
-	652518	LOC652518
-	652519	LOC652519
344022	652520	LOC652520
391603	652521	LOC652521
-	652522	LOC652522
-	652523	LOC652523
126811	652524	LOC652524
-	652525	LOC652525
-	652526	LOC652526
647309	652527	LOC652527
-	652528	LOC652528
-	652529	LOC652529
-	652530	LOC652530
-	652531	LOC652531
646417	652532	LOC652532
-	652533	LOC652533
646425	652534	LOC652534
-	652535	LOC652535
-	652536	LOC652536
647319	652537	LOC652537
-	652538	LOC652538
-	652539	LOC652539
-	652540	LOC652540
-	652541	LOC652541
-	652542	LOC652542
-	652543	LOC652543
388963	652544	LOC652544
-	652545	LOC652545
-	652546	LOC652546
-	652547	LOC652547
-	652548	LOC652548
-	652550	LOC652550
647323	652551	LOC652551
6006	652552	RHCE
-	652553	LOC652553
-	652554	LOC652554
646526	652555	LOC652555
-	652556	LOC652556
-	652557	LOC652557
646538	652558	LOC652558
-	652559	LOC652559
-	652560	LOC652560
647275	652561	LOC652561
-	652562	LOC652562
-	652563	LOC652563
-	652564	LOC652564
-	652565	LOC652565
-	652566	LOC652566
-	652567	LOC652567
646556	652568	LOC652568
647278	652569	LOC652569
-	652570	LOC652570
-	652571	LOC652571
-	652572	LOC652572
390367	652573	LOC652573
-	652574	LOC652574
-	652575	LOC652575
-	652576	LOC652576
-	652577	LOC652577
-	652578	LOC652578
647284	652579	LOC652579
-	652580	LOC652580
-	652581	LOC652581
-	652582	LOC652582
442021	652583	LOC652583
-	652584	LOC652584
100129808	652585	LOC652585
-	652586	LOC652586
647291	652587	LOC652587
-	652588	LOC652588
-	652589	LOC652589
-	652590	LOC652590
-	652591	LOC652591
644674	652592	LOC652592
-	652593	LOC652593
-	652594	LOC652594
-	652595	LOC652595
-	652596	LOC652596
-	652597	LOC652597
-	652598	LOC652598
-	652599	LOC652599
-	652600	LOC652600
647302	652601	LOC652601
-	652602	LOC652602
647305	652603	LOC652603
647307	652604	LOC652604
-	652605	LOC652605
-	652606	LOC652606
-	652607	LOC652607
-	652609	LOC652609
-	652610	LOC652610
644828	652611	LOC652611
-	652612	LOC652612
-	652613	LOC652613
-	652614	LOC652614
-	652615	LOC652615
-	652616	LOC652616
-	652617	LOC652617
-	652618	LOC652618
-	652619	LOC652619
-	652620	LOC652620
-	652621	LOC652621
-	652622	LOC652622
-	652623	LOC652623
-	652625	LOC652625
-	652626	LOC652626
-	652627	LOC652627
-	652628	LOC652628
-	652629	LOC652629
-	652630	LOC652630
-	652631	LOC652631
-	652632	LOC652632
-	652633	LOC652633
-	652634	LOC652634
-	652635	LOC652635
-	652636	LOC652636
-	652637	LOC652637
-	652638	LOC652638
-	652639	LOC652639
-	652640	LOC652640
-	652641	LOC652641
-	652642	LOC652642
-	652643	LOC652643
-	652644	LOC652644
-	652645	LOC652645
-	652646	LOC652646
-	652647	LOC652647
-	652648	LOC652648
-	652649	LOC652649
-	652650	LOC652650
28439	652651	LOC652651
-	652652	LOC652652
-	652653	LOC652653
-	652654	LOC652654
-	652655	LOC652655
-	652656	LOC652656
-	652657	LOC652657
-	652658	LOC652658
-	652659	LOC652659
-	652660	LOC652660
-	652661	LOC652661
-	652662	LOC652662
-	652663	LOC652663
-	652664	LOC652664
649330	652665	LOC652665
-	652666	LOC652666
-	652667	LOC652667
-	652668	LOC652668
-	652669	LOC652669
-	652671	LOC652671
-	652672	LOC652672
-	652673	LOC652673
-	652674	LOC652674
-	652675	LOC652675
-	652676	LOC652676
-	652677	LOC652677
-	652678	LOC652678
643311	652679	LOC652679
-	652680	LOC652680
-	652681	LOC652681
-	652682	LOC652682
728695	652683	LOC652683
-	652684	LOC652684
-	652685	LOC652685
-	652686	LOC652686
-	652687	LOC652687
-	652688	LOC652688
-	652689	LOC652689
408187	652690	LOC652690
-	652691	LOC652691
-	652692	LOC652692
-	652693	LOC652693
28896	652694	LOC652694
-	652695	LOC652695
-	652696	LOC652696
-	652697	LOC652697
-	652698	LOC652698
653361	652699	LOC652699
-	652700	LOC652700
-	652701	LOC652701
-	652702	LOC652702
-	652703	LOC652703
-	652704	LOC652704
-	652705	LOC652705
-	652706	LOC652706
-	652707	LOC652707
-	652708	LOC652708
-	652709	LOC652709
-	652710	LOC652710
-	652711	LOC652711
-	652712	LOC652712
-	652713	LOC652713
-	652714	LOC652714
-	652715	LOC652715
-	652716	LOC652716
-	652717	LOC652717
-	652718	LOC652718
-	652719	LOC652719
-	652720	LOC652720
-	652721	LOC652721
-	652722	LOC652722
-	652723	LOC652723
-	652724	LOC652724
-	652725	LOC652725
-	652726	LOC652726
-	652727	LOC652727
-	652728	LOC652728
-	652729	LOC652729
-	652730	LOC652730
-	652731	LOC652731
392196	652732	LOC652732
-	652733	LOC652733
-	652734	LOC652734
-	652735	LOC652735
-	652736	LOC652736
-	652737	LOC652737
-	652738	LOC652738
-	652739	LOC652739
-	652740	LOC652740
-	652741	LOC652741
-	652742	LOC652742
-	652743	LOC652743
-	652744	LOC652744
-	652745	LOC652745
-	652746	LOC652746
-	652747	LOC652747
-	652748	LOC652748
-	652749	LOC652749
-	652750	LOC652750
-	652751	LOC652751
-	652752	LOC652752
-	652753	LOC652753
-	652754	LOC652754
4671	652755	LOC652755
-	652756	LOC652756
-	652757	LOC652757
-	652758	LOC652758
-	652759	LOC652759
-	652760	LOC652760
-	652761	LOC652761
-	652762	LOC652762
-	652763	LOC652763
-	652764	HPX-2
-	652765	LOC652765
-	652766	LOC652766
-	652767	LOC652767
-	652768	LOC652768
-	652769	LOC652769
-	652770	LOC652770
-	652771	LOC652771
-	652772	LOC652772
-	652773	LOC652773
-	652774	LOC652774
-	652775	LOC652775
-	652776	LOC652776
-	652777	LOC652777
-	652778	LOC652778
-	652779	LOC652779
-	652780	LOC652780
-	652781	LOC652781
-	652782	LOC652782
-	652783	LOC652783
-	652784	LOC652784
-	652785	LOC652785
-	652786	LOC652786
-	652787	LOC652787
-	652788	LOC652788
-	652789	LOC652789
-	652790	LOC652790
-	652791	LOC652791
-	652792	LOC652792
-	652793	LOC652793
100233156	652794	LOC652794
-	652795	LOC652795
-	652796	LOC652796
-	652797	LOC652797
-	652798	LOC652798
-	652799	LOC652799
-	652800	LOC652800
-	652801	LOC652801
-	652802	LOC652802
-	652803	LOC652803
-	652804	LOC652804
-	652805	LOC652805
-	652806	LOC652806
-	652807	LOC652807
8225	652808	LOC652808
-	652809	LOC652809
-	652810	LOC652810
-	652811	LOC652811
-	652812	LOC652812
-	652813	LOC652813
-	652814	LOC652814
-	652815	LOC652815
-	652816	LOC652816
-	652817	LOC652817
-	652818	LOC652818
-	652819	LOC652819
-	652820	LOC652820
-	652821	LOC652821
-	652822	LOC652822
-	652823	LOC652823
-	652824	LOC652824
-	652825	LOC652825
-	652826	LOC652826
401577	652827	LOC652827
-	652828	LOC652828
-	652829	LOC652829
-	652830	LOC652830
-	652831	LOC652831
-	652832	LOC652832
-	652833	LOC652833
-	652834	LOC652834
645337	652835	LOC652835
-	652836	LOC652836
-	652837	LOC652837
-	652838	LOC652838
-	652839	LOC652839
-	652840	LOC652840
392426	652841	LOC652841
-	652842	LOC652842
-	652843	LOC652843
-	652844	LOC652844
-	652845	LOC652845
-	652846	LOC652846
645643	652847	LOC652847
28396	652848	IGHG1
-	652849	LOC652849
642426	652850	LOC652850
-	652851	LOC652851
645724	652852	LOC652852
441481	652853	LOC652853
-	652854	LOC652854
645769	652855	LOC652855
-	652856	LOC652856
-	652857	LOC652857
-	652859	LOC652859
-	652860	LOC652860
645858	652861	LOC652861
645864	652862	LOC652862
139452	652863	LOC652863
-	652864	LOC652864
-	652865	LOC652865
-	652866	LOC652866
645913	652867	LOC652867
-	652868	LOC652868
-	652869	LOC652869
-	652870	LOC652870
-	652871	LOC652871
-	652872	LOC652872
-	652874	LOC652874
-	652875	LOC652875
-	652876	LOC652876
-	652877	LOC652877
-	652878	LOC652878
-	652879	LOC652879
-	652880	LOC652880
-	652881	LOC652881
286460	652882	LOC652882
-	652883	LOC652883
646198	652884	LOC652884
139957	652885	LOC652885
-	652886	LOC652886
392433	652887	LOC652887
-	652888	LOC652888
-	652889	LOC652889
646346	652890	LOC652890
-	652891	LOC652891
-	652892	LOC652892
-	652893	LOC652893
-	652894	LOC652894
-	652895	LOC652895
-	652896	LOC652896
-	652897	LOC652897
-	652898	LOC652898
-	652899	LOC652899
-	652900	LOC652900
646415	652901	LOC652901
646438	652902	LOC652902
-	652903	LOC652903
-	652905	LOC652905
-	652906	LOC652906
646506	652907	LOC652907
392440	652908	LOC652908
-	652909	LOC652909
646569	652910	LOC652910
139604	652911	LOC652911
646577	652912	LOC652912
286464	652913	CXorf30
-	652914	LOC652914
646585	652915	LOC652915
-	652916	LOC652916
729540	652918	RGPD6
-	652919	RGPD7
-	652924	LOC652924
645683	652973	RPL13AP3
100131379	652976	RPL36AP1
645798	652977	RPL3P3
100129179	652979	RPL9P5
100129928	652984	RPL31P5
-	652990	LOC652990
-	652993	LOC652993
100631253	653018	TBC1D3P4
653870	653033	LOC653033
23293	653034	LOC653034
-	653037	LOC653037
-	653039	LOC653039
-	653040	LOC653040
729515	653041	LOC653041
-	653043	LOC653043
101060389	653047	TBC1D3D
653067	653048	XAGE1C
727768	653050	LOC653050
8447	653051	DOC2BL
28996	653052	LOC653052
-	653053	LOC653053
-	653054	LOC653054
728417	653056	LOC653056
-	653057	LOC653057
-	653059	LOC653059
-	653060	LOC653060
-	653062	LOC653062
-	653063	LOC653063
727773	653066	LOC653066
-	653068	LOC653068
-	653069	LOC653069
-	653076	LOC653076
-	653078	LOC653078
-	653081	LOC653081
-	653083	LOC653083
-	653084	LOC653084
727851	653086	LOC653086
727837	653088	LOC653088
641455	653089	LOC653089
-	653091	LOC653091
-	653092	LOC653092
-	653093	LOC653093
727866	653094	LOC653094
-	653096	LOC653096
-	653097	LOC653097
-	653098	LOC653098
-	653099	LOC653099
-	653100	LOC653100
-	653101	LOC653101
-	653102	LOC653102
-	653103	LOC653103
3084	653104	LOC653104
-	653105	LOC653105
653145	653107	LOC653107
728113	653110	LOC653110
642612	653111	TRIM49L2
100129808	653112	LOC653112
401508	653114	FAM74A2
79908	653117	LOC653117
-	653118	LOC653118
-	653119	LOC653119
-	653120	LOC653120
-	653127	LOC653127
26095	653129	PTPN20A
728603	653131	FRMPD2L2
-	653132	LOC653132
2768	653133	LOC653133
-	653135	LOC653135
-	653136	LOC653136
-	653137	LOC653137
-	653138	LOC653138
283897	653141	LOC653141
5465	653142	LOC653142
-	653143	LOC653143
-	653146	LOC653146
-	653148	LOC653148
-	653150	LOC653150
-	653151	LOC653151
-	653152	LOC653152
51236	653154	LOC653154
-	653157	LOC653157
100421561	653158	FLJ11903
27042	653164	LOC653164
-	653165	LOC653165
728132	653168	LOC653168
-	653169	LOC653169
-	653170	LOC653170
-	653171	LOC653171
4018	653172	LOC653172
100506164	653176	LOC653176
728137	653178	LOC653178
83482	653179	LOC653179
-	653180	LOC653180
-	653181	LOC653181
-	653182	LOC653182
642643	653184	LOC653184
-	653185	LOC653185
-	653186	LOC653186
-	653191	LOC653191
-	653193	LOC653193
10046	653195	LOC653195
-	653197	LOC653197
5144	653198	LOC653198
-	653200	LOC653200
-	653202	LOC653202
8776	653204	LOC653204
-	653206	LOC653206
-	653208	LOC653208
728239	653210	LOC653210
80025	653211	PANK2
-	653212	LOC653212
-	653213	LOC653213
9502	653216	LOC653216
-	653217	LOC653217
-	653218	LOC653218
653220	653219	XAGE1A
727940	653221	LOC653221
-	653222	LOC653222
-	653224	LOC653224
-	653225	LOC653225
2567	653227	LOC653227
348840	653228	LOC653228
728269	653229	MAGEA9B
-	653230	LOC653230
-	653235	LOC653235
-	653239	LOC653239
-	653241	LOC653241
-	653242	LOC653242
-	653244	LOC653244
-	653245	LOC653245
653238	653249	LOC653249
728377	653250	LOC653250
100652748	653252	TIMM23B
-	653253	LOC653253
11057	653254	LOC653254
-	653255	LOC653255
-	653256	LOC653256
728441	653257	LOC653257
-	653260	LOC653260
-	653261	LOC653261
-	653262	LOC653262
-	653264	LOC653264
-	653265	LOC653265
255313	653266	LOC653266
-	653270	LOC653270
728395	653272	LOC653272
255313	653273	LOC653273
-	653276	LOC653276
100132565	653277	LOC653277
255313	653278	LOC653278
728403	653280	LOC653280
-	653281	LOC653281
374900	653284	LOC653284
728062	653285	LOC653285
-	653286	LOC653286
255313	653289	LOC653289
255313	653290	LOC653290
-	653291	LOC653291
728137	653293	LOC653293
255313	653294	LOC653294
255313	653295	LOC653295
728096	653296	LOC653296
-	653297	LOC653297
60468	653299	LOC653299
283768	653300	LOC653300
387640	653301	LOC653301
203522	653304	LOC653304
-	653305	LOC653305
-	653306	LOC653306
54540	653307	LOC653307
4101	653310	LOC653310
3930	653311	C1orf197
441251	653312	LOC653312
728513	653313	PNMA6B
729201	653317	LOC653317
654816	653321	LOC653321
-	653322	LOC653322
-	653323	LOC653323
-	653324	LOC653324
375791	653325	LOC653325
-	653326	LOC653326
728641	653327	LOC653327
100131572	653328	LOC653328
-	653329	LOC653329
-	653330	LOC653330
-	653331	LOC653331
984	653335	LOC653335
-	653337	LOC653337
-	653338	LOC653338
729737	653340	LOC653340
-	653341	LOC653341
-	653342	LOC653342
-	653343	LOC653343
-	653344	LOC653344
-	653345	LOC653345
-	653346	LOC653346
-	653347	LOC653347
-	653348	LOC653348
-	653349	LOC653349
-	653350	LOC653350
728689	653352	LOC653352
-	653353	LOC653353
-	653355	LOC653355
-	653357	LOC653357
55900	653358	LOC653358
-	653359	LOC653359
-	653362	LOC653362
-	653365	ASAH2C
-	653366	LOC653366
728447	653367	LOC653367
728458	653368	LOC653368
728734	653370	LOC653370
-	653371	LOC653371
728741	653373	LOC653373
113277	653374	LOC653374
81554	653375	LOC653375
56001	653376	LOC653376
-	653377	LOC653377
-	653378	LOC653378
-	653380	LOC653380
-	653382	LOC653382
-	653383	LOC653383
-	653384	LOC653384
56001	653385	LOC653385
57521	653386	LOC653386
246100	653387	LOC653387
643367	653388	LOC653388
11039	653391	LOC653391
-	653392	LOC653392
-	653394	PGM5P1
-	653395	LOC653395
-	653397	LOC653397
-	653398	LOC653398
-	653400	LOC653400
728917	653401	FAM108A3P
653399	653403	LOC653403
-	653405	LOC653405
-	653408	LOC653408
8511	653409	LOC653409
-	653410	LOC653410
-	653411	LOC653411
-	653412	LOC653412
-	653414	LOC653414
728929	653415	LOC653415
-	653416	LOC653416
23209	653417	LOC653417
-	653418	LOC653418
256933	653419	LOC653419
100506888	653420	TCEB3CL2
339559	653421	LOC653421
-	653424	LOC653424
100132396	653425	LOC653425
-	653428	LOC653428
-	653429	LOC653429
-	653431	LOC653431
-	653432	LOC653432
-	653434	LOC653434
728917	653438	LOC653438
728369	653442	LOC653442
728903	653444	LOC653444
728369	653445	LOC653445
394217	653449	LOC653449
-	653450	FAM21D
-	653451	LOC653451
728369	653454	LOC653454
728386	653455	LOC653455
374900	653456	LOC653456
728369	653459	LOC653459
728369	653460	LOC653460
-	653461	LOC653461
728369	653462	LOC653462
401286	653463	LOC653463
